descriptor_offset,token,token_id,device,flags,control,control_base,control_flags
0x2000,0x00c17003,0x00c1,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00c18003,0x00c1,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00c19003,0x00c1,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00c1a003,0x00c1,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00c1b003,0x00c1,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00c1c003,0x00c1,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00c1d003,0x00c1,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00c1e003,0x00c1,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00c1f003,0x00c1,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00c20003,0x00c2,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00c21003,0x00c2,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00c22003,0x00c2,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00c23003,0x00c2,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00c24003,0x00c2,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00c25003,0x00c2,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00c26003,0x00c2,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00c27003,0x00c2,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00c28003,0x00c2,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00c29003,0x00c2,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00c2a003,0x00c2,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00c2b003,0x00c2,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00c2c003,0x00c2,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00c2d003,0x00c2,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00c2e003,0x00c2,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00c2f003,0x00c2,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00c30003,0x00c3,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00c31003,0x00c3,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00c32003,0x00c3,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00c33003,0x00c3,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00c34003,0x00c3,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00c35003,0x00c3,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00c36003,0x00c3,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00c37003,0x00c3,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00c38003,0x00c3,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00c39003,0x00c3,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00c3a003,0x00c3,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00c3b003,0x00c3,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00c3c003,0x00c3,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00c3d003,0x00c3,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00c3e003,0x00c3,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00c3f003,0x00c3,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00c40003,0x00c4,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00c41003,0x00c4,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00c42003,0x00c4,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00c43003,0x00c4,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00c44003,0x00c4,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00c45003,0x00c4,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00c46003,0x00c4,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00c47003,0x00c4,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00c48003,0x00c4,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00c49003,0x00c4,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00c4a003,0x00c4,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00c4b003,0x00c4,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00c4c003,0x00c4,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00c4d003,0x00c4,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00c4e003,0x00c4,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00c4f003,0x00c4,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00c50003,0x00c5,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00c51003,0x00c5,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00c52003,0x00c5,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00c53003,0x00c5,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00c54003,0x00c5,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00c55003,0x00c5,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00c56003,0x00c5,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00c57003,0x00c5,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00c58003,0x00c5,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00c59003,0x00c5,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00c5a003,0x00c5,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00c5b003,0x00c5,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00c5c003,0x00c5,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00c5d003,0x00c5,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00c5e003,0x00c5,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00c5f003,0x00c5,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00c60003,0x00c6,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00c61003,0x00c6,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00c62003,0x00c6,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00c63003,0x00c6,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00c64003,0x00c6,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00c65003,0x00c6,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00c66003,0x00c6,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00c67003,0x00c6,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00c68003,0x00c6,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00c69003,0x00c6,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00c6a003,0x00c6,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00c6b003,0x00c6,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00c6c003,0x00c6,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00c6d003,0x00c6,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00c6e003,0x00c6,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00c6f003,0x00c6,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00c70003,0x00c7,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00c71003,0x00c7,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00c72003,0x00c7,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00c73003,0x00c7,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00c74003,0x00c7,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00c75003,0x00c7,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00c76003,0x00c7,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00c77003,0x00c7,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00c78003,0x00c7,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00c79003,0x00c7,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00c7a003,0x00c7,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00c7b003,0x00c7,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00c7c003,0x00c7,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00c7d003,0x00c7,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00c7e003,0x00c7,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00c7f003,0x00c7,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00c80003,0x00c8,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00c81003,0x00c8,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00c82003,0x00c8,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00c83003,0x00c8,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00c84003,0x00c8,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00c85003,0x00c8,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00c86003,0x00c8,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00c87003,0x00c8,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00c88003,0x00c8,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00c89003,0x00c8,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00c8a003,0x00c8,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00c8b003,0x00c8,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00c8c003,0x00c8,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00c8d003,0x00c8,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00c8e003,0x00c8,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00c8f003,0x00c8,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00c90003,0x00c9,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00c91003,0x00c9,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00c92003,0x00c9,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00c93003,0x00c9,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00c94003,0x00c9,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00c95003,0x00c9,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00c96003,0x00c9,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00c97003,0x00c9,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00c98003,0x00c9,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00c99003,0x00c9,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00c9a003,0x00c9,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00c9b003,0x00c9,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00c9c003,0x00c9,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00c9d003,0x00c9,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00c9e003,0x00c9,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00c9f003,0x00c9,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00ca0003,0x00ca,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00ca1003,0x00ca,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00ca2003,0x00ca,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00ca3003,0x00ca,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00ca4003,0x00ca,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00ca5003,0x00ca,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00ca6003,0x00ca,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00ca7003,0x00ca,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00ca8003,0x00ca,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00ca9003,0x00ca,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00caa003,0x00ca,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00cab003,0x00ca,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00cac003,0x00ca,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00cad003,0x00ca,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00cae003,0x00ca,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00caf003,0x00ca,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00cb0003,0x00cb,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00cb1003,0x00cb,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00cb2003,0x00cb,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00cb3003,0x00cb,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00cb4003,0x00cb,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00cb5003,0x00cb,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00cb6003,0x00cb,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00cb7003,0x00cb,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00cb8003,0x00cb,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00cb9003,0x00cb,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00cba003,0x00cb,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00cbb003,0x00cb,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00cbc003,0x00cb,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00cbd003,0x00cb,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00cbe003,0x00cb,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00cbf003,0x00cb,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00cc0003,0x00cc,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00cc1003,0x00cc,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00cc2003,0x00cc,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00cc3003,0x00cc,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00cc4003,0x00cc,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00cc5003,0x00cc,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00cc6003,0x00cc,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00cc7003,0x00cc,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00cc8003,0x00cc,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00cc9003,0x00cc,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00cca003,0x00cc,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00ccb003,0x00cc,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00ccc003,0x00cc,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00ccd003,0x00cc,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00cce003,0x00cc,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00ccf003,0x00cc,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00cd0003,0x00cd,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00cd1003,0x00cd,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00cd2003,0x00cd,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00cd3003,0x00cd,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00cd4003,0x00cd,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00cd5003,0x00cd,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00cd6003,0x00cd,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00cd7003,0x00cd,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00cd8003,0x00cd,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00cd9003,0x00cd,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00cda003,0x00cd,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00cdb003,0x00cd,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00cdc003,0x00cd,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00cdd003,0x00cd,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00cde003,0x00cd,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00cdf003,0x00cd,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00ce0003,0x00ce,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00ce1003,0x00ce,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00ce2003,0x00ce,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00ce3003,0x00ce,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00ce4003,0x00ce,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00ce5003,0x00ce,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00ce6003,0x00ce,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00ce7003,0x00ce,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00ce8003,0x00ce,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00ce9003,0x00ce,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00cea003,0x00ce,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00ceb003,0x00ce,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00cec003,0x00ce,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00ced003,0x00ce,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00cee003,0x00ce,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00cef003,0x00ce,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00cf0003,0x00cf,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00cf1003,0x00cf,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00cf2003,0x00cf,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00cf3003,0x00cf,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00cf4003,0x00cf,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00cf5003,0x00cf,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00cf6003,0x00cf,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00cf7003,0x00cf,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00cf8003,0x00cf,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00cf9003,0x00cf,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00cfa003,0x00cf,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00cfb003,0x00cf,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00cfc003,0x00cf,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00cfd003,0x00cf,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00cfe003,0x00cf,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00cff003,0x00cf,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00d00003,0x00d0,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00d01003,0x00d0,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00d02003,0x00d0,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00d03003,0x00d0,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00d04003,0x00d0,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00d05003,0x00d0,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00d06003,0x00d0,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00d07003,0x00d0,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00d08003,0x00d0,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00d09003,0x00d0,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00d0a003,0x00d0,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00d0b003,0x00d0,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00d0c003,0x00d0,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00d0d003,0x00d0,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00d0e003,0x00d0,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00d0f003,0x00d0,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00d10003,0x00d1,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00d11003,0x00d1,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00d12003,0x00d1,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00d13003,0x00d1,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00d14003,0x00d1,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00d15003,0x00d1,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00d16003,0x00d1,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00d17003,0x00d1,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00d18003,0x00d1,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00d19003,0x00d1,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00d1a003,0x00d1,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00d1b003,0x00d1,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00d1c003,0x00d1,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00d1d003,0x00d1,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00d1e003,0x00d1,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00d1f003,0x00d1,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00d20003,0x00d2,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00d21003,0x00d2,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00d22003,0x00d2,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00d23003,0x00d2,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00d24003,0x00d2,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00d25003,0x00d2,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00d26003,0x00d2,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00d27003,0x00d2,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00d28003,0x00d2,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00d29003,0x00d2,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00d2a003,0x00d2,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00d2b003,0x00d2,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00d2c003,0x00d2,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00d2d003,0x00d2,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00d2e003,0x00d2,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00d2f003,0x00d2,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00d30003,0x00d3,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00d31003,0x00d3,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00d32003,0x00d3,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00d33003,0x00d3,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00d34003,0x00d3,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00d35003,0x00d3,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00d36003,0x00d3,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00d37003,0x00d3,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00d38003,0x00d3,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00d39003,0x00d3,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00d3a003,0x00d3,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00d3b003,0x00d3,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00d3c003,0x00d3,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00d3d003,0x00d3,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00d3e003,0x00d3,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00d3f003,0x00d3,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00d40003,0x00d4,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00d41003,0x00d4,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00d42003,0x00d4,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00d43003,0x00d4,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00d44003,0x00d4,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00d45003,0x00d4,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00d46003,0x00d4,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00d47003,0x00d4,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00d48003,0x00d4,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00d49003,0x00d4,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00d4a003,0x00d4,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00d4b003,0x00d4,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00d4c003,0x00d4,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00d4d003,0x00d4,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00d4e003,0x00d4,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00d4f003,0x00d4,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00d50003,0x00d5,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00d51003,0x00d5,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00d52003,0x00d5,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00d53003,0x00d5,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00d54003,0x00d5,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00d55003,0x00d5,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00d56003,0x00d5,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00d57003,0x00d5,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00d58003,0x00d5,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00d59003,0x00d5,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00d5a003,0x00d5,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00d5b003,0x00d5,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00d5c003,0x00d5,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00d5d003,0x00d5,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00d5e003,0x00d5,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00d5f003,0x00d5,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00d60003,0x00d6,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00d61003,0x00d6,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00d62003,0x00d6,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00d63003,0x00d6,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00d64003,0x00d6,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00d65003,0x00d6,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00d66003,0x00d6,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00d67003,0x00d6,unknown,28675,0x00200000,0x0020,0x0000
